edge_name,fnode,tnode,length
368672,19216,17392,156.4413588
368673,279,19217,78.91976613
368674,17393,19165,132.1813438
368675,17576,17550,149.5336941
368676,18924,19069,129.6791903
368677,18769,17550,130.5071749
368678,17087,18914,169.0475357
368679,19010,17143,188.3114083
368680,17194,17136,132.2994049
368681,18907,18910,135.2248636
368682,19854,18867,165.6304336
368683,17187,16155,160.4734674
368684,16974,16973,142.0058892
368685,19056,17138,149.6072231
368686,17090,19060,130.0620584
368687,19058,19059,123.6416555
368688,18915,17087,159.8198706
368689,17269,19363,148.289573
368690,17256,19565,125.8917848
368691,547612,17379,95.99085732
368692,17520,17521,202.6683456
368693,16810,17474,107.7069503
368694,17510,17511,144.4374313
368695,17517,17471,139.3422122
368696,16760,18292,132.9532599
368697,16854,19164,133.7336756
368698,16858,19166,133.3968731
368699,17518,17519,154.9328118
368700,19115,17475,118.8521345
368701,19117,19118,130.8161821
368702,17564,16756,164.2220113
368703,17483,16947,180.6004483
368704,16946,17483,162.4193365
368705,19583,16946,159.4344904
368706,16290,134,30.1548955
368707,134,16291P,73.52718564
368708,18136,16295,130.9958149
368709,16295,18263,132.1474002
368710,16294,16397,160.6793386
368711,547575,18068,139.8928399
368712,19144,15665,137.8910963
368713,15448,18219,170.9465911
368714,15665,19186,171.8886757
368715,15710,18597,117.0040021
368716,15717,18376,179.5920003
368717,15718,15669,180.7258953
368718,18377,15194,173.4367951
368719,18448,16451,127.9358709
368720,18550,15898,113.4496551
368721,18708,16306,164.5644406
368722,16195,18708,65.51616979
368723,19400,18860,79.61747184
368724,18860,200,107.8354375
368725,200,18711,12.41075013
368726,16500,16501,163.0026072
368727,16499,19235,160.173342
368728,19232,16499,164.9414455
368729,16498,18859,153.8002125
368730,16382,18471,135.9236378
368731,16338,19231,148.7716116
368732,16007,18507,148.6912935
368733,19123,16608,187.7475029
368734,19124,16609,106.8216335
368735,19235,16500,163.6577014
368736,15963,19131,173.979754
368737,16251,16136,171.9102815
368738,16136,18995,141.720051
368739,18995,18996,149.4032281
368740,18093,16252,135.6318378
368741,18850,18851,37.90931285
368742,18342,16922,129.3532793
368743,19597,17031,149.8642726
368744,17026,17027,153.2597348
368745,16811,16977,121.6456618
368746,18901,16916,184.2822508
368748,18899,17078,143.3040428
368749,18898,17077,137.9671195
368750,18904,18751,168.9017194
368751,19097,16913,169.7464741
368752,19716,19211,195.7085616
368753,17742,19169,172.4837771
368754,17617,19210,124.1187247
368755,19063,16789,154.8612542
368756,18722,15878,164.114816
368757,19211,17581,164.9329737
368758,18677,18973,252.8640378
368759,18676,18677,279.2264497
368760,19895,19983,131.6009005
368761,17494,18819,139.4622676
368762,18673,18969,144.4921434
368763,17504,19029,164.5287002
368764,18469,18470,165.4942247
368765,18918,17507,126.0402041
368766,18778,19712,164.6372374
368767,16792,17356,159.7771167
368768,19684,16818,168.6538588
368769,16817,19684,167.0250742
368770,16933,17437,180.1701955
368771,19687,19685,143.7475608
368772,19688,19687,148.3577063
368773,16878,19688,154.2117566
368774,15306,18429,135.7539987
368775,15311,18541,122.9147256
368776,18542,18540,136.0023012
368777,15420,18540,140.4092695
368778,15156,19244,133.4838026
368779,16241,18888,176.3246911
368780,18987,16343,88.13230288
368781,19031,19032,182.9762751
368782,16348,18220,139.4749714
368783,18218,18220,135.4522121
368784,19137,15917,164.6649245
368785,19506,18854,156.3942659
368786,19401,18946,128.4816176
368787,19048,15615,133.8266677
368788,19759,18842,157.6142337
368789,18086,18896,182.1137705
368790,18895,16134,132.8844048
368791,18653,18706,166.7837241
368792,18809,18806,143.2570444
368793,16304,18809,150.6980043
368794,16548,18755,119.9086633
368795,19404,18757,131.48151
368796,15954,18815,112.6772725
368797,19513,18864,137.5975202
368798,16390,18862,189.189154
368799,16497,16274,161.8024377
368800,18508,16006,166.511935
368801,16662,16663,150.788522
368802,15950,16618,157.0514321
368803,16667,19155,59.0484134
368804,18180,16672,195.1656797
368805,16671,18180,212.4119784
368806,19199,18174,133.0628097
368807,16670,18242,126.5348887
368808,16669,539946,125.2432647
368809,16668,19156,124.5957674
368810,16381,19177,133.9514108
368811,18029,18031,138.4919837
368812,18947,15495,128.7134403
368813,16787,19160,151.140798
368814,16861,18510,161.6530009
368815,18570,18571,129.945053
368816,19714,18522,123.3881133
368817,18573,16797P,46.12171846
368818,16801,17643,136.8364916
368819,17082,18908,136.9828161
368820,18867,16966,166.1402298
368821,16763,17083,138.1144379
368822,17135,17136,156.4280776
368823,17189,19009,120.6095544
368824,16765,17188,200.0051653
368825,17188,16038,199.9550434
368826,17525,16044,191.0710626
368827,16038,19997,140.9863126
368828,16102,16205,192.7665937
368829,17139,19055,166.0258988
368830,17080,18942,114.3145948
368831,17034,17035,157.0082827
368832,16913,19098,167.6054729
368833,18341,18794,109.4802378
368834,18300,17493,165.934908
368835,19575,19616,158.6299099
368836,19823,17208,293.5801429
368837,16992,19669,148.4075313
368838,16993,19668,143.4897861
368839,19729,19561,165.6696021
368840,19772,17636,212.6887454
368841,18873,19934,151.3036553
368842,18067,16185,126.6833062
368843,16179,18791,116.5944664
368844,18832,16181,147.1859362
368845,16181,18831,142.7862748
368846,18831,16180,150.0941465
368847,18064,16184,160.3866989
368848,17938,15948,134.3876607
368849,17051,15949,134.2880482
368850,15944,19501,119.8890191
368851,15945,17930,117.4499953
368852,17930,17981,119.9886321
368853,17942,17940,131.9877519
368854,17941,17942,129.5880853
368855,547525,18438,72.08404422
368856,15946,16538,135.7414577
368857,18437,16537,157.3854444
368858,16537,18434,167.084144
368859,16675,18840,131.0897788
368860,18841,18839,162.9615234
368861,16630,18841,136.0376073
368862,16622,16621,128.8352136
368863,16020,19919,136.2890544
368864,18789,18729,118.0708043
368865,131,15727,79.22745777
368866,16021,19959,127.7874051
368867,19358,16023,128.8959537
368868,15154,19914,160.6340481
368869,16030,16029,134.4143334
368870,16076,16030,212.3621332
368871,19406,18699,160.6011966
368872,16514,16513,161.2346079
368873,19033,19032,191.2925821
368874,19032,18092,135.8253235
368876,15189,15607,131.0714647
368877,15190,15607,162.9444133
368878,15233,17840,127.3175868
368879,18327,19763,185.3620966
368880,15824,19401,123.4875643
368881,17875,15092,98.48831512
368882,17872,15095,17.17630667
368883,15252,15253,131.9093303
368884,15141,17871,174.3008925
368885,17869,15091,163.7258579
368886,15186,17869,155.5933131
368887,18953,15090,125.9898187
368888,18749,15509,143.435548
368889,18810,16193,165.6245365
368890,18805,18766,105.0650723
368891,15208,18764,165.2020437
368892,16335,18815,182.2834891
368893,16272,151,55.28355992
368894,152,16273,33.68058347
368895,199,18861,66.25928703
368896,18811,16191,164.7732355
368897,16617,169,90.9159969
368898,19171,233,305.4213253
368899,539065,212,24.1050004
368900,212,126,5.597250129
368901,16614,19171,328.385155
368902,16213,16214,149.7048694
368903,18827,17503,192.7915178
368904,18821,17498,125.7103296
368905,17553,18619,151.5521563
368906,19212,17618,50.89531455
368907,16786,19215,151.3850849
368908,19109,16790,127.7446199
368909,17506,18918,126.2456501
368910,17360,17695,96.52840169
368911,17449,19022,12.97450233
368912,17689,19074,133.1531985
368913,19024,17449,170.619667
368914,17447,17448,99.10212983
368915,18773,17447,79.73674655
368916,18921,17124,167.6720272
368917,19077,17175,134.5879545
368918,17279,17354,136.3603839
368922,18399,17144,140.459815
368923,16155,16156,167.8101945
368924,18916,17242,113.1206981
368925,16970,17476,226.0435031
368926,16966,16967,166.2344003
368927,16185,16229,137.3870744
368928,18069,16230,135.3920908
368929,16230,514758,131.2664075
368931,210,18160,25.43917247
368932,16240,18120,167.8839715
368933,16235,16234,168.3661528
368934,18160,16231,176.2831959
368935,16239,209,126.6519664
368936,16237,16238,159.1879942
368937,16234,18830,163.4844321
368938,17816,15303,143.7879222
368939,18271,18272,173.444473
368940,15465,17889,173.8533343
368941,17798,17799,129.4499022
368942,15503,15366,119.8726281
368943,18322,18323,130.872132
368944,18042,15622,126.1536285
368945,15629,15630,149.328258
368946,15625,15626,133.2875322
368947,17002,15580,118.4428679
368948,18040,15621,131.1597524
368949,16623,18981,202.5836147
368950,16624,16625,155.6646218
368951,16625,18890,131.1171043
368952,16626,18891,129.0054124
368953,16328,18788,145.036557
368954,16326,18784,174.6821592
368955,16284,18135,156.7850135
368956,18323,19763,132.0504774
368957,15763,18325,132.5443481
368958,17714,15608,131.7618594
368959,19614,17818,134.6502529
368960,15303,137,148.3107509
368961,137,15608,22.99587138
368962,17675,15472,132.5184056
368963,17672,15473,133.8106157
368964,17673,163,87.31445864
368965,15525,15526,314.9418659
368966,17724,17684,180.9811312
368967,17747,546691,186.1688564
368968,17746,17891,127.4072695
368969,17887,17889,166.5644825
368970,19125,16614,334.5949273
368971,16557,19122,334.1899586
368972,18473,16502,329.6474094
368973,16562,19174,147.9496769
368974,18703,18704,139.2486584
368975,18803,15619,126.2518451
368976,16138,16133,142.1638264
368977,18692,16138,142.3748136
368978,18690,18691,151.5691497
368979,18643,16140,145.5502829
368980,16131,18548,157.4624291
368981,16089,143,43.97813792
368982,18914,17086,127.3178474
368983,17086,16862,129.2518396
368984,18961,18402,148.9588037
368985,18960,18959,164.4009703
368986,18958,17199,145.2272212
368987,18956,18957,162.2470173
368988,17036,19667,191.015625
368989,17037,19717,194.3463962
368990,19637,16925,183.6037124
368991,16925,19636,178.5527348
368992,17201,19825,186.2844402
368993,17202,17203,158.2981133
368994,17374,17375,187.5079207
368995,19735,19734,133.2443636
368996,18294,19785,137.8975836
368997,19634,17540,164.3540005
368998,17539,19640,129.2925503
368999,17503,18778,193.9940801
369000,17502,18827,194.1508179
369001,19894,16203,134.6969067
369002,17499,17500,146.1077794
369003,17580,18675,167.6356421
369004,18672,16097,138.1314727
369005,18874,18875,131.0929084
369006,19934,16213,145.6010247
369007,19936,16093,144.6135383
369010,18625,18624,135.1021413
369011,18688,17053,144.8806965
369012,205,18729,37.56472939
369013,16233,18881,119.9886321
369014,19240,563688,154.4372376
369015,16174,141005,5.00739568
369016,17761,140979,10.10569603
369017,17057,16017,205.085223
369018,16018,17057,139.1871714
369019,17808,16016,151.9856915
369020,16359,498,79.80883829
369021,17804,16063,159.555331
369022,16065,17803,126.9877904
369023,16063,17757,155.9851948
369024,18434,16536,159.9854986
369025,15942,15943,130.1881399
369026,19767,15890,132.0879137
369027,15891,19767,131.5879586
369028,15892,15891,130.2881186
369029,18032,15893,135.7874184
369030,17792,15936,133.0877579
369031,17936,15998,133.9140366
369032,15941,15939,150.086226
369033,17795,15941,166.1847044
369034,15939,15938,131.0746528
369035,206,19358,96.05010576
369036,15077,17885,114.71663
369037,15578,17885,129.0226545
369038,18043,17111,175.5945573
369039,18041,15621,135.0453671
369040,17676,19606,152.1470346
369041,18162,18112,161.1291613
369042,15266,15267,113.3045068
369043,17806,17802,117.932931
369044,16727,19663,186.132144
369045,19663,19202,171.9286742
369046,141003,16310,312.6272178
369047,19142,19184,337.1440841
369048,16305,15894,311.9051025
369049,18709,16306,110.6263577
369050,18137,16551,284.6999751
369051,19509,18709,281.9829171
369052,16306,16305,200.9620247
369053,18894,16134,176.1248768
369054,18893,16135,167.0535244
369055,16135,16136,342.8975284
369056,18641,16139,150.8207719
369057,18992,18994,186.716768
369058,18225,15464,148.7598268
369059,18430,15464,152.428111
369060,18771,18770,144.1337962
369061,17739,18665,160.8795278
369062,19028,18626,129.993058
369063,17577,18511,136.817937
369064,16855,16856,128.5616429
369065,17571,19023,131.6528764
369066,18423,15761,171.297312
369067,18165,18275,157.4450768
369068,16365,19034,164.0618851
369069,19006,18966,159.8526131
369070,17134,17135,172.3328347
369071,19013,17196,131.4187048
369072,17140,150,187.9432651
369073,16762,16864,142.3851156
369074,16972,18605,134.4380812
369075,19858,16971,130.3180042
369076,1018156701,17275,166.459328
369077,18910,17476,131.9665627
369078,18957,18911,137.4987529
369079,17084,17085,138.4138186
369080,17538,19717,144.5816881
369081,19666,17095,151.4571525
369082,16773,19639,163.4676329
369083,17091,19725,211.635331
369084,17147,19675,154.867433
369085,19726,17049,141.6295621
369086,19675,17146,171.4253842
369087,16870,19635,196.1069016
369088,16871,19634,194.912892
369089,18787,15977,150.5307193
369090,18687,18787,126.5875989
369091,19918,16452,178.415292
369092,19916,19403,135.7868081
369093,16454,16453,132.6952162
369094,19247,16454,130.5876654
369095,16455,19247,169.5837874
369096,15510,15444,137.3131067
369097,15184,18746,177.3994177
369098,15255,15499,144.2528202
369099,17661,15363,169.8685066
369100,19612,18430,145.4298113
369102,15819,18229,153.8255886
369103,18227,18228,149.7955975
369104,15249,17877,121.3763048
369105,17826,18224,130.9297172
369106,15506,15505,127.9261921
369107,19229,16376,131.9716853
369108,16321,16320,130.9840384
369109,19223,19224,131.2240796
369111,18168,18058,132.6454359
369112,15324,18062,129.1285558
369113,15164,19146,161.3089585
369114,18944,19605,116.9683474
369115,18847,15453,160.9559429
369116,15163,15164,174.9674497
369117,18999,547589,62.25620973
369118,19001,19000,189.354921
369119,15219,17222,142.3979067
369120,15455,19043,166.2299686
369121,19043,16726,161.6344104
369122,15372,193,210.5411633
369123,17865,15264,134.2365594
369124,17854,208,41.3557629
369125,208,15264,98.86820809
369126,16391,18763,172.786879
369127,16448,16449,95.71336498
369128,18715,16450,139.6208796
369129,16450,16438,136.7661369
369130,18475,18473,222.5873031
369131,18862,16497,192.7904713
369132,16561,19122,149.1077563
369133,19208,19207,120.8491284
369134,19207,16445,121.4607101
369135,19357,15900,153.7607113
369136,18642,16132,139.5038971
369137,19785,19784,164.6124409
369138,19568,19569,144.731388
369139,18822,18821,85.44838016
369140,17495,19075,144.2445457
369141,16940,19106,192.326458
369142,17245,18469,165.0078707
369143,19940,19941,194.6071274
369144,16210,16211,132.3328251
369145,19944,16153,165.956053
369146,16152,19944,145.0940011
369147,16806,19159,124.2996341
369148,17611,18460,136.467426
369149,18464,16783,133.5888937
369150,18461,17615,129.252688
369151,17450,18774,132.9407391
369152,17552,18570,135.1870146
369153,18565,17395,158.9794406
369154,17555,17554,159.2843263
369155,18467,16791,188.7822232
369156,17609,17582,165.4486268
369157,17567,17566,133.5670443
369158,19012,17145,181.3878096
369159,18606,16864,130.107468
369160,16864,18608,172.5810568
369161,18533,18535,331.5887637
369163,15129,18073,129.0027412
369164,17929,16432,179.4580975
369165,201,15081,44.80581869
369166,18139,19226,93.55614515
369167,15351,17105,133.70586
369168,18257,15344,133.8648588
369169,17106,18310,150.0350447
369170,18310,15396,116.1446088
369171,18309,15784,120.7262694
369172,18258,15783,18.93506542
369173,15782,15783,114.6883555
369174,18333,18334,23.68939414
369175,15786,15787,142.2595132
369176,19354,18209,221.9061327
369177,15829,17703,130.038382
369178,15459,17670,216.4512968
369179,15138,15187,150.5833148
369180,15181,19611,217.8708333
369181,15202,18129,132.138809
369182,15678,18149,130.9110896
369183,19765,18121,134.4799939
369184,15568,17112,166.0838549
369185,15044,15045,163.8710256
369186,15562,17772,166.9230304
369187,15457,17723,215.8285663
369188,15139,18127,148.9906493
369189,17108,17907,154.0704711
369190,15383,17907,129.9405271
369191,16216,17682,172.2824422
369192,17893,19655,321.653773
369193,18654,16394,135.6969023
369194,15952,18499,125.1573945
369195,18499,16442,117.2476157
369196,15952,15951,143.0881066
369197,15165,17218,162.6049585
369198,16442,19154,172.4273746
369199,19153,170,148.4999393
369200,213,19153,19.99739352
369201,16506,15955,159.456884
369202,16188,18897,160.0184894
369203,16187,16186,161.7954828
369204,15144,18947,126.7845161
369205,18945,15144,135.4847683
369206,15611,15180,124.2503733
369207,16132,18645,185.3108609
369208,16137,18695,169.9312469
369209,16193,16194,191.1579815
369210,18247,16727,166.9171573
369211,18802,15658,353.0755139
369212,16310,18800,305.6491499
369213,16308,16252,363.408446
369214,500,191,20.11902073
